i like itu	positive
bagus beinvestasi nanovest download coba investasi nanovest coin	positive
langsung kasih bintang appk nanovest blum joba	positive
sukses	positive
oky	positive
mudah paham force closed	neutral
bintang bicara	positive
baik bagus aplikasi enggak rasa sudah suka banget pakai aplikasi uinya bagus fitur bursa gue invest crypto gue enggak pakai aplikasi langsung good job nanovest ubah bintang kritik realistis saja bagus bagus enggak ya enggak	positive
pas tag unik enggak masuk	neutral
aplikasi keren banyak eventx	positive
mantafff	positive
simple edukasi	positive
mantap mudah erti paham ajar sama	positive
anji	positive
mantap top up enggak biaya admin	positive
mudah saya pakai nano ves	positive
bagus	positive
gampang paham	positive
mohon info uang bisa cair ojk kantor polisi mohon bantu administrasi	neutral
cepat transaksi	positive
gue sudah daftar akun gmail gagal mulu enggak masuk anjir jam cek tetap saja gagal	negative
ning investasi darpada slot	positive
mudah mula	positive
aplikasi dukung invest	positive
enggak masuk bikin tag katax kendala jaring begitu terus	negative
aplikasi tambah aset	positive
tolong sedia auto sell	neutral
coba ya	neutral
ajar	neutral
profit	positive
mantap biaya	positive
ganggu ya mohon maaf kecewa tulis akun batas enggak kendala niat jual rit bagus eh enggak turun invest kripto ngandalin rit jual mohon erti kendala aplikasi hp rena hp beda merek tipe coba hasil perangkat bahaya	neutral
mudah	positive
transaksi instan enggak ribetnya	positive
enak	positive
coba mudah itumoga lancar investasi uang receh	neutral
bagus simple	positive
tim nanovest user saran tambah fitur jual otomatis sesuai target profit patok rating bintang minta penuh orang tuju usul terima kasih	neutral
pengin coba inves platform bagus bisa dari nilai mula	positive
dukung	positive
smart market	positive
moga kaya	positive
aplikasi bagus gabung pasar saham kriptodalam mudah satutempat aman cepat laku	positive
good krypto aset	positive
coba kaya	neutral
moga enggak bangkrut	neutral
nyobasemoga	neutral
moohon bntuan tidk upload foto padahal sudah ktp live chat enggak hp aneh kalau ancar kasih bintang	negative
aplikasi bagus	positive
simple mudah berinvest mula	positive
iyes	positive
bintang saja coba kalo cuan bintang poll	negative
mantaap	positive
ajar trending	neutral
kurang customer servicenya lambat slow respon	neutral
mtnano mantap pokok nanovest	positive
oke banget rewards	positive
mantap staking staycool	positive
bismillah	positive
mudah mudahn cuan	positive
bagus ajar investasi	positive
bagus aplikasi gampang moga untung kali idevenden	positive
coba dulu hihihi	neutral
mantap nanovest sukses	positive
nanovest mantap beli emas dukung brand terpecaya	positive
bagus	positive
gua suka nano banding proses cair cepat cepat transfer bank mantap depan tolong gratis biaya cair rekening bank joosss	positive
banyak reward	neutral
kelaszzzz	positive
tolong bantu biar orang sukses	neutral
ragu bimbang pakai nano vest insya allah aman	positive
aplikasi investasi kemas baikdengan ui ringan mudah erti mula sayasaham serta crypto bungkus pisah mudah guna transaksi terimakasih nanovest aplikasi simpel mudah dimengertisukses nanovest	positive
easy save the best	positive
bagus investasi moga manfaat orang	positive
perfect	positive
mantap tambah hasil	positive
mantap bagus	positive
nice	positive
nanovest baik dukung exchange indonesia moga kembang tolong balas keluh customer ya terimakasih	positive
mantaf	positive
so far so good	positive
bugagak susah cuan exchange iniestimasi untung enggak sampai pas jual	negative
lancar	positive
tahun ragu beli	neutral
aplikasi mudah paham	positive
moga manfaat	positive
tutor main dong	neutral
bintang bicara	positive
coba kalau bagus bntang lagi	neutral
nyaman tabung jangka	positive
wd saja susah pakai faktor googlestelah dimasukin kodesalah aplikasi layakjg investasi disinirumit	negative
coba lancar kasih	neutral
lag parah	negative
mantap mula hasil nyata aman	positive
lancarorang ngeleg mulu saja daftar unistall saja	negative
zat xmz zn	neutral
gampang operasi transaksi cepat	positive
coba	neutral
hello admin transaksi jual beli saham benar konifmasinya adeh bukin kesel investasi	negative
mantabbb	positive
mantap	positive
biaya app free sistem enggak realtime dari segi harga beli jual untung margin situ app transparan dari offer bid sell buy	neutral
tambah info fundamental usaha saham us nanovest buka konversi usd rate	neutral
ganggu iklan	negative
tarik iklan bosan erti	negative
tolong tambah fitur limit order aplikasi binance indodax	neutral
alhamdulillah akun sudah login kemarin batas ya perangkat aplikasi bahaya sudah aman nanovest moga depan sukses	positive
top	positive
ui friendly mudah transaksi tapi minus baca chartnya enggak candlestickitu saja benar	neutral
aplikasi bagus	positive
verifikasi apikasinya	negative
is the best	positive
mohon maaf tolong baik ya karena bug baik karena menggangu	neutral
bagus bantu kirim mudah cepat enggak ngecewain	positive
yes	positive
aplikasi berat	negative
kalau enggak salah aplikasi orang amerika serikat ya	neutral
the best	positive
depo enggak ribet sip mudah pas wd enggak ribet enggak potong	positive
loading aha susah parah	negative
ok recommended	positive
mantap aplikasi bagus	positive
fine saja cuman belum paham saja system	neutral
terimakasih inspirasi investasi jangka	positive
bagus recomended	positive
great	positive
sekian coba investasi mudah senang semenjak aplikasi nanovest userinterface mudah paham tampil sederhana tempat fitur erti bajar incestasi update bertita pasar baru tahan nano moga guna	positive
god job	positive
aplikasi bagus	positive
semenjak pakai aplikasi enggak ragu karena aplikasi sngat percaya id undagannya kawan aplikasi mndapat izin awas otoritas jasa uang percaya mendpatkan izin pengguanaan uang elektronik aplikasi salah aplikasi tanam saham aman nyaman pakai	positive
apknya berat	negative
aplikasi bagus banget misi rewardnya	positive
refferal adarayas	neutral
verifikasi email	negative
good for my invest	positive
nanovest aplikasi investasi tunjang khawatir ekonomi butuh bantu nanovest saham terimakasih moga aplikasi nanovest selalu kembang pesat aplikasi nomer dunia	positive
moga sukses amin	neutral
cobacara investnya mudah	neutral
tarik uang ribet	negative
aplikasi lambat	negative
loved	positive
aplikasi mu buruk akun sudah suruh ngisi pin admin bego bikin pin admin aplikasi harap baca ulas	negative
coba untung ajar nih aplikasi moga saja rejekinya aplikasi	neutral
tolong investasi nabovest rp laku kasih	neutral
guna ygy	positive
puas beli saham mula	positive
aplikasi top markotp pitur limit order top	positive
apknya berat update harga lambat moga tingkat	negative
bagus	positive
silah teman ekappp	neutral
keren habis mudah paham mula investasi mantaapppp tingkat limid order buy sell saham terimakasih	positive
good aplikasi	positive
tolong baru aplikasi sudah minggu coba konfirmasi email eh enggak	negative
mudah transaksi	positive
sungguh praktis aplikasi kemas tarik e walletsahamemascrypto perfect	positive
bagus jadi investasi ain	positive
bagus banget tanya beli btcnya mahal untung cepat saja	positive
verifikasi email muter muter doang	negative
bagus all umur	positive
coba investasi aplikasi	neutral
bagus mudh paham mula saya	positive
sangattttttt	positive
aplikasi ok gratis mantap	positive
hibur	negative
mantap top up langsung masuk cepat banget oke banget	positive
proses depo wd cepat	positive
aman enggak dukung samsek akun hapus aku main kotor pakai reveral	negative
beli saham us murah	positive
admin top up enggak	neutral
paham kah bantu	neutral
recommended	positive
aplikasi investasi kikemas baikdengan ui ringan mudah erti mula sayasaham serta crypto bungkus pisah mudah guna transaksi terimakasih nanovest aplikasi simpel mudah dimengertisukses nanovest cantum tulis b e r kah akun aktif ya	positive
mantap mas bro keren tari cepat bosque	positive
pengin coba klou benar saldo tambah kaslima	neutral
bagus tanam saham	positive
enggak verifikasi email	negative
oke mantepp gampang	positive
bagus	positive
coba	neutral
layan buruk coin pending enggak jual witdraw tempat enggak terima rugi harus coin caspen otomatis jual coin hapus rugi habis	negative
suka banget mudah guna	positive
aplikasi enggak jaring bagus bagus tapi login susah	negative
sudah bagus benar beli harga beli catat beli harga	neutral
aplikasi	positive
susah verifikasi enggak	negative
mudah paham nyicil saham negerimantap	positive
bagus tari riltime	positive
enggak pesan masuk verifikasi gmail	negative
ok saja	positive
bantu	positive
mudah simpel cepat aman	positive
sempurna aplikasi berat banget loading hape ram gb ya enggak tau kalo ram	neutral
aplikasi tidak buka ganggu kenapa ya saya tidak cek saldo cripto	negative
tarik tunai nama akun ovo nanovest loh enggak kerja bagus	negative
terimakasih benar hasil	positive
jelek gue wlw aplikasi userfacenya bagus dapat untung stake tapi portofolio gue habis gue invest sengaja dkit lihat performnya bikin rugi melulu tanggal hanpir hilang mending treasury nabung emas sono dapat untung lmayan trunnya juga enggak sampai habis kayak begini	negative
moga berhasilaamiin	positive
moga pasu target operasi kecewa bismillah mau invest receh pelan moga gacor kangv entar kalo bagus kasih bintang langit	neutral
lupa masukin ref dims biar dpet bonus	neutral
ajar	neutral
ok moga harga biar milyadermantap jaya nanovest is the best	positive
ganti mm orang beli lipus kupang	negative
aktif kyc email masuk coba ulang minggu	negative
mantab	positive
nice	positive
moga manfaat a	positive
mula	neutral
apknya bagus mudah erti bisa top up via walet kurang belum bisa narik walet	neutral
kasih ya mula	positive
terimakasih	positive
belum pecah telor	neutral
ada forex biar keren nanovest entar kasih bintang	neutral
try	positive
tahan sistem bagus	positive
nano cocok investasi	positive
halo akun kunci ya	neutral
oke mantap	positive
belum paham aplikasi nanovest harap saya aplikasi nanovest bantu rubah hidup sejahtera	neutral
gabung ajar tradinh martked	positive
kalo kasih grafik teknikal tradingview mode pro trading	neutral
bayar gampang	positive
aplikasi rekomendasi temantransaksi cepat bagus banget	positive
great	positive
kecewa terus event server lambat	negative
nanovest unggul banding mudah paham sulit orang mula investasioke saja	positive
narik uang dana	neutral
investasi mudah	positive
mantap	positive
sih pas tambah rekening nama rekening ktp dah saja enggak hadeh tolong	negative
aplikasi hebat	positive
gue saran didownload aplikasi untung buntung	negative
need idrusd view setting so the exchange rate is transparent also ini my device the app trigger haptic feedback too much and i can not save trade confirmations and statements tapi my phone storage	neutral
okeh	positive
keren	positive
good project	positive
bagaimana witdraw bank bsi	neutral
sisa indikator signalnya bagus tari dana ribet efisien	positive
sumpah gua kesel benci akun gue saja invest tibatiba akun gua enggak buka tulis akses batas bel buka akun gue aneh banget gue enggak laku apa gue cuman investasi gue deposit tibatiba akun gue enggak gua kesel banget gue cuman tolong duit investasi gue balikin plis	negative
bagus	positive
good wallet	positive
nbt juang	positive
the best	positive
mudah bagus	positive
yeahh	positive
investasi aman awas ojk masuk referal saya hadiah unieequee	positive
fast respon	positive
okok	positive
aplikasi bagus lengkap costumer service responsif mantap	positive
aplikasi hp nanovest lambat banget	negative
tolong fitur jual saham pakai nominal rupiah ketimbang persen	neutral
bagus	positive
aplikasi bantu cinta crypto	positive
sip	positive
mudah paham	positive
ajar	neutral
lancar	neutral
uinya mudah paham keren	positive
mantap	positive
downlod ubah atur bayar biaya tambah minimal cek	neutral
kecewa enggak menang survey nanovest modalll	negative
maff belum saya kasih bintang dulu nnya kah ribu budah main mohon bantu kak terima kasih	positive
saldo isi survey	neutral
top aplikasi	positive
cocok investasi saham cripto	positive
mantap bagus aplikasi	positive
top up saldo mudah pas tarik uang sulit nanovest	negative
suka nanovest usaha bluechip murah beli saham	positive
mantulll	positive
kemarin beli saham saham beli enggak muncul	negative
nice good	positive
aplikasi bagus mula mudah paham	positive
aplikasi bagus simple laba rugi terlihatbintang sayang transaksi rp	positive
tari enggak ewlet	negative
sudah bagus simple responsive cuman ditambahin limit orderbuysell biar enggak pantengin marketaplikasi mulu mksih	neutral
nice banget	positive
app belum kendala sangat bantu newbie seperti tnx terus tumbuh kembang nano	positive
okey madep	positive
enggak verifikasi emailnyaudah kirim kode enggak masuk email	negative
aplikasi untung	positive
suka banget aplikasi wd cepat top up cepat mantap	positive
bantu mula invest crypto	positive
terima kasih costumer kak bahagia banget kembali akun	positive
enak enggak ribet love love	positive
kasih bintang hasil barupercobaan	neutral
syukur milik aplikasi nanovestsemoga depan manfaat orang sukses terima kasih	positive
bagus aplikasi	positive
bagus aplikasi nanovest moga wasilah sukses	positive
bantu investasi	positive
investasi asikringan jaga amanah tambah aset invest	positive
bagus ngisi luang	positive
enggak tarik dana	negative
alam pakai aplikasi bagus	positive
okokok	positive
simpel guna percaya appnya cepat informasi tolong sedia tarik uang app nanovest media yiutube	neutral
untung	positive
maaf ya kasih bintang enggak kirim kode verifikasi email sudah pakai nano best	negative
tingkat biar satset	neutral
sib coba	neutral
bagus banget aplikasi	positive
verifikasi email enggak bisa email enggak masuk masuk sudah ganti email enggak	negative
good project	positive
mudah erti aplikasi guna profit investasi	positive
mudah	positive
good bagus banget aplikasinyaui simpleminim bug pokok best proses jual beli cepat	positive
bagus mula	positive
markotop	positive
kecewa beli saham batal saldo kurang	negative
bagus buat mula investasi	positive
selawase	positive
bintang kalo bagus bintang tahan kalo ya turun bintang	positive
mantap fast respon layan	positive
aplikasi investasi kemas baikdengan gbnanosy serta ui ringan mudah erti mula sayasaham serta crypto bungkus pisah mudah guna transaksi terimakasih nanovest aplikasi simpel mudah dimengertisukses nanovest	positive
sidgembiz silah reffeeral dapat hadiah tarik	neutral
syukur aplikasi	positive
download terang	neutral
lumayan	positive
tolong benah tampil tablet	neutral
sudah bagus update tolong adakan fitur transfer coin exhange	positive
tau tahap ajar fiturnya mudah paham investor mula giat investasi trading tetap semangat kawan tetap laku baik	positive
mantabsluar	positive
top up beli crypto simple cepat akurat aplikasi turut ayo downloud nanovest	positive
moga lncar	positive
mula	neutral
jamin	positive
coba buy saran pas syarat tentu verifikasi kyc format html mohon baik ulas ubah user	positive
mantap aplikasi exchange	positive
kasih bintang pakai nanovest	positive
app celeh	negative
yoi	positive
mantap pokok	positive
mantap bantu	positive
bagus aplikasi yuk daftar isi reff untunginv biar dapat bonus aplikasi bagus investasi crypto baik percaya ragu aplikasi aplikasi aman percaya aplikasi puas layan customer service investasi mudah aman nyaman percaya yuk langsung bukti guys keren banget amanah pokok	positive
bagus mudah dipahamitransaksi cepat mudah paham	positive
bagus aplikasi mudah	positive
simple	positive
okee	positive
nanovest memang cuann	positive
mantap	positive
bagus aplikasiya	positive
easy	positive
hai nanountuk aplikasi bagus tambah ewallet tarik uang kasih bintang saja saran	positive
akun banned buka bagaimana nanovestnya kecewa	negative
aplikasi	positive
coba mudah mudah cocok dapat hadiah duga ref sandishan	neutral
sulit cuy narik uang sesal	negative
bagus enggak tampil informasi deviden saham as	positive
kembang kasih tingkat aplikasi	neutral
sdkt bingung awlnya tapi enjoy saja recommended app	positive
aneh grafik kendali	negative
fitur bagus mudah paham	positive
nice and quick response	positive
enggak jelas banget heranorg enggak ngapa mengapa akun batas	negative
kasih bintang dulu coba	neutral
investasi saham kripto jangka	positive
mantap mudah erti	positive
aplikasi bagus investasi	positive
bagus tolong tingkat aplikasi	positive
menginstal aplikasi suka aplikasi jenis kayak susahkurang easy user friendly tampil pertama	negative
fitur lock buka aplikasi ada keluh dengar batas kunci atur menit dll mohon asset kripto tampil kategori harga lihat mudah beli asset sekarang overall bagussemoga tahan aman percaya masyarakat memgapai finansial bagus	positive
aplikasi penuh animasi mudah	positive
puas	positive
apknya mudah fee enggak ngotak	neutral
ok tarik masuk reffereal inihfdtag dapat bonus	neutral
coba	neutral
cepat mudah	positive
good invest	positive
moga lancar	positive
force close pas buka mental aplikasi	negative
tingkat apaynya	neutral
iklan sih investasi rp	neutral
meme klin brise baby doge coin bonk koin partisipasi gas fee bone	neutral
aplikasi smooth responsif so far bagus ui	positive
lumayan	positive
coba kasih fitur tarik saldo dana gopay jadi simpel wd standar	neutral
coba	neutral
tolong baik verif saja ngulang kirim verif akun kali tolong direspon minnadmin	negative
wow	positive
cepat proses transaksi jual langsung sukses	positive
pertimbangkanpemakaian lonjak akun dibatasisangat riskan	negative
moga awet	neutral
biadab nanovest saldo aplikasi kok kunci	negative
goodjob	positive
ok mantap	positive
aplikasi kasih	positive
tolong update verif email kode otpnya kirim	neutral
transaksi cepat satsetsatset	positive
mantaap	positive
tari status berhasiltapi masuk	negative
sippppp	positive
sahabat mula moga aman jaga	positive
suka	positive
ounya akun enggak login jelek	negative
tari ewallet enggak kasih solusi tari ewallet contoh virtual akun digunain transaksi bank uang sudah tahan kemarin enggak tetap saja itu uang ira top up tari via ewallet top up saja ewallet tari bank itu enggak virtual akun bank ewallet	negative
gua beli coin harga rp kebel harga rp padahal cart kagak harga segitu anjim mentok harga harga gua gua lihat tuh langsung unninstal enggak rekomen	negative
mantap nanovest	positive
moga lancar	positive
oyeslah pokok	positive
bmembuang iklan	positive
keren	positive
intip dikit	neutral
kalau tarik via dana gopay tolong pencet ya komentar gue	positive
mantap pokok aplikasi investasi ribet	positive
keren	positive
nomor akun hapus tolong bagaimana akun pakai nomor	negative
bagus mudah erti ribet	positive
keren	positive
aplikasi bagus puas	positive
tbh app mudah lebih paham crypto saham bgtulah dapat mula	positive
amazing	positive
enggak bisa buka propil malah kluar terus	negative
good job	positive
berat aplikasi	negative
aplikasi bagus investasi mula	positive
gas	positive
verifikasi	negative
display oke fitur minim	neutral
opsi kembali akun hapus alas sengaja akun hapus nanovest sayang login akun pakai ktp bintang solusi kait	neutral
aplikasi mudah simple no ribet	positive
aplikasi tarik auto bantu	positive
keren tarik uang langsung masuk rekening	positive
sama coba gabung install aplikasi enggak dibukaa stack bagi buat pin	negative
bagus mudah	positive
mudah mudah aplikasi nanovest resmi abal abal	positive
joz	positive
ok pokok	positive
saran tari pakai e walet biar mudah ajar atm pasa suruh atm narik update kasih fitur narik pakai e walet	neutral
mantap	positive
tahap ajar	neutral
ok ok usaha belum tau	neutral
tolong data orang nano vast	neutral
aplikasi sulit erti	negative
lengkapin kyc saja susah	negative
investasi bagus mudah paham aplikasi nini tarik saldo enggak narik ewallet langsung top up saldo nanovest sudah sedia ewallet tambah tari ewallet mudah saja	neutral
amanah aman	positive
undang akun benistwn	neutral
investasi mudah senang	positive
amazing fast fast fast transaksi	positive
good app	positive
nanovest jaya	positive
investasi sederhana simplepertahankan imvestasi ramah	positive
mohon maaf aplikasi pending hp masalah sampah bersih	negative
koin barubaru biar enggak telat beli nanovest	neutral
ok banget nanovest kagak ribet	positive
best	positive
wow aplikasi baik enggak sangka buat negeri	positive
lelet	negative
aplikasi	neutral
biaya pajak mahal mafia nanovest hati hati trading rekomendes	negative
e i iii	neutral
mantap	positive
mudah moga amanah ya nanovest	positive
cocok	positive
aman enggak sebar data	positive
tibatiba log ini ulang dana juta masuk no wa daftar kirim kode otp kode kirim wa log ini dana ancam hilang tolong nanovest merespon log ini	negative
nanovest baik tercept	positive
cepat transfer coin akun saja	neutral
kendala kalow tari ewallet lagih enggak puya rekening bingung	neutral
juang rupiah semangat	positive
bagus simplr	positive
aplikasi bagussemoga depan bagus	positive
bagus mudah erti	positive
biaya tari dana	negative
tarik	positive
bagus cepat	positive
mantap pokok minimal beli murah jangkau moga sukses	positive
moga depan nanovest support tari ewallet dana ovo gopay dll terima kasih sukses nanovest	neutral
mudah tampil tarik	positive
yuk yuk	neutral
mudah pakai	positive
enggak angin enggak ujan akun batas mau	negative
hebat	positive
baik dari semua aplikasi investasi lai	positive
tolong tari uang pakai ewallet kalo sudah tambah bintang	neutral
aplikasi bagus	positive
mudah praktis guna bravo	positive
good easy for app	positive
pas verifikasi email susah	negative
sjahahakakan	neutral
top aplikasi	positive
wer	positive
alam	positive
mudah	positive
gwechnaa	neutral
proses cepat	positive
investasi rutin	neutral
easy use for newbe	positive
mudah apknya	positive
belah crypto new beli rbdi paling ribu	positive
moga jalan lancar	positive
tambah undang cumisoton	neutral
aplikasi mudah terimakasih	positive
invest dinanovest mantap	positive
very good project	positive
akun nanovest sengaja hapus atas	neutral
jera jera enggak pakai aplikasi lagikemarin withdraw binance pakai jaring bep alamat benarketika cek dibinance enggak masuk pas hubung bantu refundkata agen nyagak luar tanggung kamisebaiknya kakak hubung agen aplikasi wd tersebutbinance tau begitu enggak pakai appmemang enggak kkalo karena beli sel gaj pakai aplikasi nanoves	negative
aplikasi invest buruk coba beli saham mamarika sdikit hilang portofolio entah didelist bagaimana kalau delist asih info ya jangan hilang	negative
bagus appsnya	positive
member hati hati scam kedok invest perhati market buka untung saham potong saham jual jual kena potong hati hati ponzi	negative
aplikasi tidak masuk jelek	neutral
please tambah fitur limit order stop loss crypto	neutral
maaf akun kode nya kasih sama orang bagaimana nya enggak bukamohon bantu nya	neutral
vaik	positive
doklik insha allah barokah	neutral
aplikasi mudah mu investasi	positive
pakai ktp digital ikd perintah keluar ektp mohon maaf pakai exchange	negative
lumayan modal dikit	positive
mantap	positive
aplikasi beli crypto saham mudah akun mudah top up mudah harga cocok kaum receh unggul kendala kendala alami jual crypto untung sekitar ancoba narik tera struknya masuk saldo wallet beli moga tingkat bug tidak sesuai distruk	neutral
eror update android	negative
suruh install muluk ya	negative
bagus apkasinya cepat	positive
gue belum coba cuman kadang apknya lambat	neutral
investasi rekomendit banget mula manfaat banget mantap	positive
aplikasi mantap ragu mantap	positive
cool	positive
